,price_cr,bhk,bathroom,balcony,addl_room,floor_rise,area_sqm,area_type,age,fan,light,wardrobe,ac,bed,chimney,curtains,dining table,exhaust fan,geyser,modular kitchen,microwave,fridge,sofa,stove,tv,washing machine,water purifier,society,sector,city,landmarks
10,0.29,2,2,1,0,mid,48.22,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,hcbs sports ville,33,sohna,['the roadside cafe']
11,1.35,3,3,3,0,mid,180.7,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,supertech araville,79,gurgaon,"['petrol pump indian oil', 'petrol pump indian oil', 'petrol pump indian oil', ' petrol pump', ' petrol pump', ' rao dhaba']"
12,0.7,2,2,3,1,high,120.77,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,shree vardhman flora,90,gurgaon,"['iris broadway mall', ' dwarka expressway', ' saraswati model school', ' sgt university', ' aarvy healthcare hospital', ' aarvy healthcare hospital', ' indira gandhi international airport', ' indira gandhi international airport', ' garhi harsaru junction', ' orchid business park', ' holiday inn gurugram sector 90', ' flying wings badminton academy']"
13,3.95,4,5,3,0,high,217.67,built up,under construction,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,sobha city,108,gurgaon,"[' dwarka expressway', ' the shikshiyan school', ' the northcap university', ' rions hospital', ' igi airport', ' wtc plaza', ' luxus haritma resort', ' fun n food waterpark', ' fun n food waterpark', ' bsf golf course', ' nehru stadium']"
14,0.9,1,1,0,0,low,59.37,built up,under construction,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,senate court,62,gurgaon,"['radhakrishna shani mandir', ' sanatan dharm mandir', ' standard chartered atm', ' icici bank atm', ' icici bank atm', ' state bank atm', ' state bank atm', ' vatsalya clinic', ' anand hospital gurgaon', ' pracksht hospital', ' kriti hospital', ' bones clinic - orthopaedics', ' meher clinic', ' surgicare hospital gurgaon', ' skin clinic', ' divine look clinic centre', ' divine look clinic centre', ' vishesh dental', ' vishesh dental', ' park hospital gurgaon', ' park hospital gurgaon', ' wellness eye centre', ' wellness eye centre', ' best urologist atcomplete family clinic', ' wembley estate club', ' huda office complex', ' huda office complex', ' gardian pharmacy', ' apollo pharmacy', ' spaze business park', ' spaze business park', ' hdfc bank', ' hdfc bank and atm', ' hdfc bank and atm', ' hdfc bank', ' hdfc bank', ' indusind bank', ' pizza hut', ' kamla international', ' gurugram university', ' amity global school']"
15,1.05,2,2,2,0,high,85.01,carpet,mid aged,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,shapoorji pallonji joyville gurugram,102,gurgaon,"[' the esplanade mall', ' dwarka expressway', ' delhi public school', ' sgt university', ' aryan hospital', ' indira gandhi int. airport', ' the executive centre', ' inde hotels & resorts', ' inde hotels & resorts', ' dlf golf and country club', ' dlf golf and country club']"
16,2.2,3,3,3,1,high,195.1,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,central park flower valley,33,sohna,"['airia mall', ' gd goenka signature school', ' k. r. mangalam university', ' lady florence convent school sohna', ' vardaan hospital & trauma centre', ' vardaan hospital & trauma centre', ' vardaan hospital & trauma centre', ' indira gandhi international airport', ' indira gandhi international airport', ' gurgaon railway station', ' gurgaon railway station', ' gurgaon railway station', ' country inn & suites by radisson', ' tau devilal stadium sohna']"
17,1.01,2,2,2,1,mid,102.47,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,smart world gems,89,gurgaon,"['sant soordas sihi metro station', 'sant soordas sihi metro station', ' airia mall', ' dwarka expressway', ' kmp expressway', ' rps international school', ' rps international school', ' genesis hospital sector 84', ' gurgaon railway station', ' gurgaon railway station', ' gurgaon railway station', ' vatika business park sector 49', ' holiday inn gurugram sector 90', ' de adventure amusement park', ' national tennis academy sector 98', ' national tennis academy sector 98', ' imt manesar']"
18,1.85,3,4,3,1,high,199.74,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,bestech altura,79,gurgaon,"['sapphire 83 mall', ' golf course extension road', ' mount olympus junior school', ' amity university gurugram', ' miracles apollo hospital', ' indira gandhi international airport', ' indira gandhi international airport', ' imt manesar', ' golden greens golf & resorts', ' golden greens golf & resorts']"
19,0.86,2,3,3,0,mid,102.47,super built up,mid aged,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,smart world gems,89,gurgaon,"['sant soordas sihi metro station', 'sant soordas sihi metro station', ' airia mall', ' dwarka expressway', ' kmp expressway', ' rps international school', ' rps international school', ' genesis hospital sector 84', ' gurgaon railway station', ' gurgaon railway station', ' gurgaon railway station', ' vatika business park sector 49', ' holiday inn gurugram sector 90', ' de adventure amusement park', ' national tennis academy sector 98', ' national tennis academy sector 98', ' imt manesar']"
20,1.85,3,3,3,1,high,188.13,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,emaar imperial gardens,102,gurgaon,"['satya the hive mall', ' dwarka expy', ' gurugram global heights school', ' sunrise university', ' the signature super speciality hospital', ' indira gandhi intl airport', ' basai dhankot railway station', ' basai dhankot railway station', ' basai dhankot railway station', ' country inn & suites by radisson', ' nehru stadium']"
21,2.85,3,3,3,1,high,205.97,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,la vida by tata housing,113,gurgaon,"[' pacific d21 mall', ' dwarka expy', ' euro international school', ' euro international school', ' the northcap university', ' s hospital""']"
22,,5,1,0,0,low,418.06,built up,under construction,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,the new people apartments,1,gurgaon,"['pooja clinic', ' dr. sahil clinic', ' prakash hospital', ' shri rade clinic', ' yadav dental & eye care', ' yadav dental & eye care', ' yadav dental & eye care', ' dental hospital', ' dental hospital', ' dental hospital', ' petrol pump maitri motors', ' petrol pump maitri motors', ' petrol pump maitri motors', ' petrol pump', ' petrol pump', ' ""mcdonald', ' rao dhaba']"
23,6.15,3,4,2,0,high,311.69,built up,under construction,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,m3m golfestate,65,gurgaon,"['sector 54 chowk metro station', 'sector 54 chowk metro station', 'sector 54 chowk metro station', ' sahara mall', ' shiksha bharti public school', ' gurugram university', ' park hospital', ' park hospital', ' indira gandhi international airport', ' indira gandhi international airport', ' garhi harsaru junction', ' holiday inn express gurugram']"
24,6.25,3,5,3,1,mid,267.56,carpet,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,central park resort belgravia residences,48,gurgaon,"[' raheja mall', ' elements one mall', ' gd goenka public school', ' mount olympus school', ' basant valley global school', ' lotus valley school', ' park hospital (gurugram', ' park hospital (gurugram', ' ck birla hospital', ' ck birla hospital', ' cdas super speciality hospital', ' orchid business park', ' candor techspace', ' splendor trade tower', ' doubletree by hilton']"
25,0.42,2,2,2,0,mid,69.68,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,apex builders,37,gurgaon,"['kamla hospital gurgaon', ' shri multispeciality hospital', ' shri balaji hospital and trauma center', ' shri balaji hospital and trauma center', ' shri balaji hospital and trauma center', ' yadav hospital gurgoan', ' chandna dental surgery orthodontic and implant centre', ' chandna dental surgery orthodontic and implant centre', ' chandna dental surgery orthodontic and implant centre', ' the muskan dental clinic', ' the muskan dental clinic', ' the muskan dental clinic', ' harshila dental clinic', ' harshila dental clinic', ' harshila dental clinic', ' dental xpert dental clinic', ' dental xpert dental clinic', ' dental xpert dental clinic', ' gautam hospital', ' clove dental', ' clove dental', ' esic hospital gurugram', ' sai dental clinic', ' sai dental clinic', ' sai dental clinic', ' sunrise hospital gurgaon', ' bhanu dental care', ' bhanu dental care', ' nutan dental hospital', ' nutan dental hospital', ' nutan dental hospital', ' ankur clinic and maternity home', ' shri ram dental clinic', ' shri ram dental clinic', ' shri ram dental clinic', ' mangalam hospital and heart centre gurgaon', ' mangalam hospital and heart centre gurgaon', ' navjeevan hospital and maternity centre', ' navjeevan hospital and maternity centre', ' parmar dental clinic & lab', ' parmar dental clinic & lab', ' parmar dental clinic & lab', ' ayushman hospital and trauma centre', ' ayushman hospital and trauma centre', ' ayushman hospital and trauma centre', ' rachna dental clinic', ' rachna dental clinic', ' rachna dental clinic', ' vaishnavi nursing home', ' shri gobind hospital', ' lal superspeciality hospital', ' shree krishna hospital gurgaon', ' dr. madan clinic', ' taneja hospital', ' dev man kathuria clinic', ' basai dhankot railway station', ' basai dhankot railway station', ' basai dhankot railway station']"
26,1.35,2,2,0,0,mid,98.11,built up,under construction,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,godrej habitat,3,gurgaon,"['chintapurni mandir', ' sheetla mata mandir', ' state bank atm', ' state bank atm', ' sneh hospital gurgaon', ' jiya clinic', ' dr. mittal clinic', ' s child care clinic""']"
27,1.6,2,2,2,0,low,55.18,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,ompee k s residency,110,gurgaon,"[' ram mandir', ' kalyan hospital gurgaon', ' metro hospital and heart institute gurgaon', ' metro hospital and heart institute gurgaon', ' metro hospital and heart institute gurgaon', ' s dental care and implant centre""', ' s dental care and implant centre""', ' s dental care and implant centre""', ' ""domino', ' moti mahal', ' pind baluchi']"
28,3.25,4,4,3,1,high,297.29,super built up,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,bhawna cghs,43,gurgaon,"['sector 42-43 metro station', 'sector 42-43 metro station', ' sector 53-54 metro station', ' sector 53-54 metro station', ' hanuman mandir', ' new life church', ' hdfc atm', ' rbs atm', ' hdfc bank atm', ' hdfc bank atm', ' standard chartered atm', ' kotak mahindra bank atm', ' kotak mahindra bank atm', ' standard chartered atm', ' paras hospital gurgaon', ' arihant hospital', ' marwah clinic', ' the dental lounge', ' the dental lounge', ' the dental lounge', ' dr. naval mendiratta', ' fortis memorial research institute fortis vivekanand hospital', ' fortis memorial research institute fortis vivekanand hospital', ' max hospital', ' guardian pharmacy', ' bharat petroleum', ' bharat petroleum', ' bharat petroleum', ' hdfc bank & atm', ' hdfc bank & atm', ' icici bank', ' hdfc bank', ' axis bank', ' sagar ratna', ' cafe tonini']"
29,0.45,2,2,1,0,high,58.11,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,adani aangan arcade,88,gurgaon,"['reliance trends newtown square mall', 'reliance trends newtown square mall', ' euro intl school', ' sgt university', ' genesis hospital', ' indira gandhi intl airport']"
30,0.85,3,2,2,0,high,120.77,built up,under construction,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,sare green parc,92,gurgaon,"['huda city centre metro station', 'huda city centre metro station', 'huda city centre metro station', 'huda city centre metro station', ' iffco chowk metro station', ' iffco chowk metro station', ' iffco chowk metro station', ' axis bank atm', ' axis bank atm', ' punjab national bank atm', ' punjab national bank atm', ' punjab national bank atm', ' hdfc atm', ' axis bank atm', ' axis bank atm', ' citi bank atm', ' citi bank atm', ' icici atm', ' citi bank atm', ' citi bank atm', ' icici bank atm', ' icici bank atm', ' centre for sight gurgaon sector 29', ' sangwan hospital gurgaon', ' shivam hospital gurgaon', ' umkal hospital', ' dr. kutbuddin akbary', ' max hospital', ' dr. naval mendiratta', ' fortis memorial research institute fortis vivekanand hospital', ' fortis memorial research institute fortis vivekanand hospital', ' community center sukhrali', ' community center sukhrali', ' gardian pharmacy', ' city medical', ' pizza hut', ' spaghetti kitchen & bar', ' spaghetti kitchen & bar', ' s pizza""', ' ""mcdonald', ' beer & whisky bar', ' beer & whisky bar', ' mob ministory of beer', ' park baluchi', ' gravity space bar', ' gravity space bar', ' distillery', ' cafe coffee day', ' cafe coffee day', ' pizza hut', ' management development institute', ' salvan public school']"
31,0.75,2,2,3,0,high,120.77,carpet,under construction,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,shree vardhman flora,90,gurgaon,"['iris broadway mall', ' dwarka expressway', ' saraswati model school', ' sgt university', ' aarvy healthcare hospital', ' aarvy healthcare hospital', ' indira gandhi international airport', ' indira gandhi international airport', ' garhi harsaru junction', ' orchid business park', ' holiday inn gurugram sector 90', ' flying wings badminton academy']"
32,0.82,2,2,3,1,high,109.63,super built up,under construction,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,supertech hues,68,gurgaon,"[' icici bank atm', ' icici bank atm', ' kamal hospital and maternity centre', ' kamal hospital and maternity centre', ' gobind hospital', ' sona devi memorial hospital and trauma centre', ' sona devi memorial hospital and trauma centre', ' sona devi memorial hospital and trauma centre', ' sanjeevani hospital gurgaon', ' sai dharamraj hospital', ' sai heart and trauma center', ' sai heart and trauma center', ' ekta hospital', ' divine look clinic centre', ' divine look clinic centre', ' skin clinic', ' kore tech park', ' spaze business park', ' spaze business park', ' icici bank', ' state bank of india', ' union bank of india', ' central bank of india', ' indusind bank', ' hdfc bank', ' srs cinemas', ' starbucks', ' ""domino']"
33,1.8,3,3,2,1,high,188.59,super built up,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,chintels paradiso,109,gurgaon,"['gyaananda school', ' the northcap university', ' park hospital', ' park hospital', ' igi airport', ' gurgaon station', ' wtc plaza', ' altrade business centre', ' radisson blu hotel']"
34,0.3,2,2,2,0,mid,60.85,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,breez global hill view,33,sohna,"['huda city centre', 'huda city centre', ' omaxe city centre', ' vaels ravindra bharathi global school', ' polaris hospital', ' axis bank', ' triangular park', ' flow sports life badminton club', ' flow sports life badminton club', ' basai dhankot railway station', ' basai dhankot railway station', ' basai dhankot railway station', ' radisson hotel gurugram']"
35,0.78,2,2,3,0,low,126.81,super built up,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,ild greens,37,gurgaon,"['the esplanade mall', ' delhi jaipur expressway', ' green field public school', ' sunrise university', ' k.d. hospital', ' indira gandhi international airport', ' indira gandhi international airport', ' gurgaon railway station', ' gurgaon railway station', ' gurgaon railway station', ' infinity business park']"
36,2.0,3,3,2,1,low,122.63,carpet,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,ansal sushant lok ci,43,gurgaon,"['huda city centre metro station', 'huda city centre metro station', 'huda city centre metro station', 'huda city centre metro station', ' sector 42-43 metro station', ' sector 42-43 metro station', ' hanuman mandir', ' new life church', ' hdfc atm', ' standard chartered atm', ' hdfc bank atm', ' hdfc bank atm', ' rbs atm', ' icici atm', ' citi bank atm', ' citi bank atm', ' axis bank atm', ' axis bank atm', ' hdfc atm', ' kotak mahindra bank atm', ' kotak mahindra bank atm', ' standard chartered atm', ' arihant hospital', ' paras hospital gurgaon', ' fortis memorial research institute fortis vivekanand hospital', ' fortis memorial research institute fortis vivekanand hospital', ' dr. naval mendiratta', ' dr. kutbuddin akbary', ' max hospital', ' guardian pharmacy', ' gardian pharmacy', ' city medical', ' bharat petroleum', ' bharat petroleum', ' bharat petroleum', ' icici bank', ' hdfc bank', ' axis bank', ' sagar ratna', ' cafe tonini']"
37,0.74,2,2,3,0,high,112.41,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,ashiana mulberry,33,sohna,"['discount department store', ' badshahpur sohna rd hwy', ' gd goenka university', ' sohna public school pathane ware', ' vardaan hospital & trauma centre', ' vardaan hospital & trauma centre', ' vardaan hospital & trauma centre', ' indira gandhi intl airport']"
38,3.2,3,3,3,1,mid,185.99,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,godrej meridien,106,gurgaon,"['huda metro station', 'huda metro station', 'huda metro station', ' gurgaon dreamz mall', ' dwarka expressway', ' delhi ajmer expressway', ' euro international school', ' euro international school', ' the northcap university', ' metro hospital', ' metro hospital', ' gurgaon railway station', ' gurgaon railway station', ' gurgaon railway station', ' infinity business park']"
39,1.3,4,4,3,1,low,182.09,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,mapsko casa bella,82,gurgaon,"['vatika city centre mall', 'vatika city centre mall', ' broadways international school', ' broadways international school', ' dpg institute of technology', ' aarvy healthcare', ' indira gandhi international airport', ' indira gandhi international airport', ' sultanpur national park', ' sultanpur national park', ' imt manesar', ' holiday inn gurugram', ' skyjumper trampoline park', ' huda mini golf course', ' huda mini golf course']"
40,0.25,2,2,2,0,low,65.03,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,pooja apartment,3,gurgaon,"[' chintapurni mandir', ' sheetla mata mandir', ' ram mandir', ' state bank atm', ' state bank atm', ' jiya clinic', ' dr. mittal clinic', ' s child care clinic""', ' ""mcdonald', ' pizza hut', ' moti mahal', ' pind baluchi', ' cafe coffee day', ' cafe coffee day', ' lieutenant atul kataria school', ' gurgaon railway station', ' gurgaon railway station', ' gurgaon railway station', ' gurgaon railway station', ' gurgaon railway station', ' gurgaon railway station', ' gurgaon railway station', ' gurgaon railway station', ' gurgaon railway station']"
41,0.95,3,2,3,0,low,112.48,built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,signature global park,33,sohna,"['sector 55-56 metro', ' global city centre', ' gd goenka university', ' maharana pratap school', ' vardaan hospital and trauma centre', ' vardaan hospital and trauma centre', ' vardaan hospital and trauma centre', ' indira gandhi international airport', ' indira gandhi international airport', ' garhi harsaru railway station gurgaon', ' garhi harsaru railway station gurgaon', ' garhi harsaru railway station gurgaon']"
42,1.99,4,4,3,1,high,253.35,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,dlf new town heights 1,90,gurgaon,"[' nh-8 imt manesar', ' rhm public school', ' silver streak multi speciality hospital', ' airport', ' holiday inn gurugram']"
43,1.05,2,2,2,0,mid,128.67,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,paras dews,106,gurgaon,"['mg road metro station', 'mg road metro station', ' neosquare shopping mall', ' dwarka expressway', ' glorious world school', ' dpg institute of technology', ' chirag hospital', ' indira gandhi international airport', ' indira gandhi international airport', ' country inn & suites by radisson', ' skyjumper trampoline park', ' hamoni golf camp']"
44,1.83,3,3,3,0,high,169.92,carpet,mid aged,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,godrej air,85,gurgaon,"['sapphire 83 mall', ' dwarka expy', ' euro international school', ' euro international school', ' sushant university', ' shri balaji’s multispeciality hospital', ' indira gandhi intl airport', ' garhi harsaru junction']"
45,2.25,3,3,3,1,high,195.1,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,dlf the primus,82,gurgaon,"[' miracles apollo hospital', ' igi airport', ' garhi harsaru junction', ' hyatt regency']"
46,2.8,3,3,3,1,low,153.29,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,emaar mgf emerald floors premier,65,gurgaon,"[' golf course road', ' ck birla hospital', ' ck birla hospital', ' delhi international airport', ' delhi international airport', ' lemon tree hotel']"
47,1.6,2,2,2,0,low,102.19,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,dlf regency park 1,28,gurgaon,"['sector 42-43 metro station', 'sector 42-43 metro station', ' dlf phase 1 metro station', ' dlf phase 1 metro station', ' huda city centre metro station', ' huda city centre metro station', ' huda city centre metro station', ' huda city centre metro station', ' new life church', ' hanuman mandir', ' rbs atm', ' kotak mahindra bank atm', ' kotak mahindra bank atm', ' standard chartered atm', ' hdfc atm', ' hdfc bank atm', ' hdfc bank atm', ' marwah clinic', ' paras hospital gurgaon', ' max hospital', ' the dental lounge', ' the dental lounge', ' the dental lounge', ' dr. kutbuddin akbary', ' arihant hospital', ' dr. naval mendiratta', ' fortis memorial research institute fortis vivekanand hospital', ' fortis memorial research institute fortis vivekanand hospital', ' guardian pharmacy', ' bharat petroleum', ' bharat petroleum', ' bharat petroleum', ' axis bank', ' icici bank', ' hdfc bank', ' nowhere brewpub and cafe', ' blue tokai coffee roasters', ' starbucks', ' dighent cafe', ' belgian waffle', ' belgian waffle', ' sagar ratna', ' cafe tonini']"
48,0.83,2,2,3,1,mid,142.14,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,supertech araville,79,gurgaon,"['petrol pump indian oil', 'petrol pump indian oil', 'petrol pump indian oil', ' petrol pump', ' petrol pump', ' rao dhaba']"
49,0.83,3,2,2,0,low,104.05,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,signature global park,33,sohna,"['sector 55-56 metro', ' global city centre', ' gd goenka university', ' maharana pratap school', ' vardaan hospital and trauma centre', ' vardaan hospital and trauma centre', ' vardaan hospital and trauma centre', ' indira gandhi international airport', ' indira gandhi international airport', ' garhi harsaru railway station gurgaon', ' garhi harsaru railway station gurgaon', ' garhi harsaru railway station gurgaon']"
50,0.8,2,3,2,0,high,116.13,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,maxworth city residences,10,gurgaon,"['rajiv chowk mosque', ' gautam hospital', ' sai dental clinic', ' sai dental clinic', ' sai dental clinic', ' harshila dental clinic', ' harshila dental clinic', ' harshila dental clinic', ' clove dental', ' clove dental', ' sunrise hospital gurgaon', ' nutan dental hospital', ' nutan dental hospital', ' nutan dental hospital', ' yadav hospital gurgoan', ' shri ram dental clinic', ' shri ram dental clinic', ' shri ram dental clinic', ' dental xpert dental clinic', ' dental xpert dental clinic', ' dental xpert dental clinic', ' bhanu dental care', ' bhanu dental care', ' the muskan dental clinic', ' the muskan dental clinic', ' the muskan dental clinic', ' chandna dental surgery orthodontic and implant centre', ' chandna dental surgery orthodontic and implant centre', ' chandna dental surgery orthodontic and implant centre', ' parmar dental clinic & lab', ' parmar dental clinic & lab', ' parmar dental clinic & lab', ' ayushman hospital and trauma centre', ' ayushman hospital and trauma centre', ' ayushman hospital and trauma centre', ' rachna dental clinic', ' rachna dental clinic', ' rachna dental clinic', ' vaishnavi nursing home', ' mangalam hospital and heart centre gurgaon', ' mangalam hospital and heart centre gurgaon', ' ankur clinic and maternity home', ' rajendra hospital', ' navjeevan hospital and maternity centre', ' navjeevan hospital and maternity centre', ' kathuria hospital', ' kamla hospital gurgaon', ' parashar hospital', ' lal superspeciality hospital', ' shri gobind hospital', ' vinayak hospital gurgaon', ' smile plus dental clinic', ' smile plus dental clinic', ' smile plus dental clinic', ' tirath ram hospitals pvt ltd', ' sethi hospital gurgaon', ' nangia hospital ent and maternity', ' shubham hospital gurgaon', ' pasricha hospital and maternity home', ' airforce hospital', ' rama hospital & nursing home', ' rama hospital & nursing home', ' satyam hospital gurgaon', ' dev man kathuria clinic', ' dr. madan clinic', ' shri multispeciality hospital', ' thakral nursing and maternity home', ' swastik maternity and medical centre', ' swastik maternity and medical centre', ' chiranjiv hospital', ' ibp petrol station', ' ibp petrol station', ' ibp petrol station', ' indian oil']"
51,1.25,4,4,3,0,mid,246.29,carpet,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,deepak minda,1,manesar,"['pooja clinic', ' dr. sahil clinic', ' prakash hospital', ' shri rade clinic', ' yadav dental & eye care', ' yadav dental & eye care', ' yadav dental & eye care', ' dental hospital', ' dental hospital', ' dental hospital', ' petrol pump maitri motors', ' petrol pump maitri motors', ' petrol pump maitri motors', ' petrol pump', ' petrol pump', ' ""mcdonald', ' rao dhaba']"
52,0.23,1,1,1,0,low,42.74,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,shree shyam residency,21,gurgaon,"['chintapurni mandir', ' state bank atm', ' state bank atm', ' shree krishna hospital gurgaon', ' prateek nursing home and polyclinic', ' prateek nursing home and polyclinic', ' kr dental hub', ' kr dental hub', ' esic hospital gurugram', ' jain sant phool chand ji charitable hospital', ' sneh hospital gurgaon', ' sarvodya hospital', ' pearl dental clinic', ' pearl dental clinic', ' pearl dental clinic', ' taneja hospital', ' bhardwaj hospital', ' gurgaon eye centre', ' gurgaon eye centre', ' dr. sindhu clinic', ' aryan hospital', ' dr. mittal clinic', ' jiya clinic', ' geeta nursing home gurgaon', ' r k hospital gurgaon', ' d.r. rajnis gupta clinic', ' yashroop medical centre', ' yashroop medical centre', ' dr. madan clinic', ' s child care clinic""']"
53,0.3,1,1,1,0,high,41.81,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,pivotal devaan,84,gurgaon,"['dwarka expressway', ' rps international school', ' rps international school', ' shree shyam public school', ' the millenium school', ' gd goenka public school', ' genesis hospital', ' yashlok medical centre', ' yashlok medical centre', ' sarup multispeciality hospital', ' igi airport', ' state bank of india', ' holiday inn', ' hyatt regency', ' saheed bhagat singh sports academy', ' saheed bhagat singh sports academy', ' bharat petroleum', ' bharat petroleum', ' bharat petroleum']"
54,1.55,3,4,1,1,low,145.86,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,unitech the residences,33,gurgaon,"['huda metro station', 'huda metro station', 'huda metro station', ' raheja mall', ' delhi gurgaon expressway', ' sushant university', ' indira gandhi international airport', ' indira gandhi international airport', ' orchid business park', ' tau devilal sports complex', ' tau devilal sports complex', ' skyjumper trampoline park']"
55,0.79,2,2,2,1,high,111.3,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,chd avenue 71,71,gurgaon,"['huda city centre', 'huda city centre', ' rajiv chowk', ' iffco chowk', ' medanta hospital', ' max hospital', ' igi airport', ' hdfc bank', ' candor park', ' park plaza', ' park plaza', ' sadar police station']"
56,0.5,2,2,2,1,low,83.61,super built up,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,"gokuldham society, bahadurgarh",7,gurgaon,"['hanuman mandir', ' sharma hospital gurgaon', ' rajiv memorial eye infirmary jacobpura', ' dr. ajay s. gupta clinic', ' aarvy hospital', ' rama hospital & nursing home', ' rama hospital & nursing home', ' pasricha hospital and maternity home', ' gupta hospital gurgaon', ' thakral nursing and maternity home', ' nangia hospital ent and maternity', ' ahooja eye and dental institute hospital', ' ahooja eye and dental institute hospital', ' ahooja eye and dental institute hospital', ' ahooja eye and dental institute hospital', ' ahooja eye and dental institute hospital', ' shubham hospital gurgaon', ' triveni hospital gurgaon', ' verma e.n.t. hospital', ' nova care clinic', ' sethi hospital gurgaon', ' my care clinic', ' tirath ram hospitals pvt ltd', ' m.s hospital', ' bindal clinic', ' vinayak hospital gurgaon', ' dental health centre', ' dental health centre', ' dental health centre', ' lall eye care centre', ' lall eye care centre', ' om charitable dental & implant centre', ' om charitable dental & implant centre', ' om charitable dental & implant centre', ' lall nursing and maternity home', ' swastik maternity and medical centre', ' swastik maternity and medical centre', ' kharbanda maternity and nursing home', ' dentecare - multispeciality dental clinic', ' dentecare - multispeciality dental clinic', ' dentecare - multispeciality dental clinic', ' satyam hospital gurgaon', ' parashar hospital', ' lalit dental care', ' lalit dental care', ' m goel hospital', ' kathuria hospital', ' chiranjiv hospital', ' kidney clinic', ' centre for sight gurgaon new railway road', ' centre for sight gurgaon new railway road', ' centre for sight gurgaon new railway road', ' lal superspeciality hospital', ' dev man kathuria clinic', ' shri gobind hospital', ' ravi clinic and health care centre', ' ravi clinic and health care centre', ' jackson hospital', ' dr. madan clinic', ' ibp petrol station', ' ibp petrol station', ' ibp petrol station', ' indian oil', ' punjab national bank', ' punjab national bank', ' govt sec school', ' dronacharya government college']"
