area_sqm,bedroom,bathroom,balcony,addl_room,sector,landmark_count,has_hospital_or_clinic,has_police_stn,has_fire_stn,has_mall,has_market,has_park,has_bank_or_atm,has_institute,has_airport,has_rly_stn,has_metro_stn,has_expy,has_petrol_pump,has_hotel,has_temple_or_church,has_famous_chowk,has_club,has_stadium,has_restro_cafe,area_type,floor_rise,age,society,city,price_cr
161.19,3.0,3.0,3.0,1.0,sector 37,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,low,new,corona optus,gurgaon,1.625
186.74,4.0,4.0,2.0,1.0,sector 69,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,low,new,tulip violet,gurgaon,2.184
124.95,2.0,2.0,3.0,1.0,sector 92,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,super built up,mid,under construction,parkwood westend,gurgaon,0.91
209.03,3.0,5.0,3.0,1.0,sector 56,45.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,built up,mid,old,kiran residency,gurgaon,1.95
102.84,2.0,2.0,2.0,1.0,sector 89,14.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,carpet,low,new,smart world gems,gurgaon,1.3
118.45,2.0,2.0,2.0,0.0,sector 33,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,super built up,high,new,ashiana anmol,sohna,1.144
250.09,4.0,5.0,3.0,1.0,sector 104,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,carpet,high,new,godrej summit,gurgaon,1.755
240.43,3.0,3.0,3.0,1.0,sector 1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,super built up,high,old,hsiidc sidco aravali,manesar,1.1700000000000002
402.92,4.0,4.0,3.0,1.0,sector 62,12.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,super built up,low,old,pioneer urban presidia,gurgaon,8.450000000000001
162.3,3.0,3.0,3.0,1.0,sector 90,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,dlf regal gardens,gurgaon,1.573
69.68,3.0,2.0,2.0,0.0,sector 86,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,low,new,pyramid urban homes 2,gurgaon,0.78
146.6,2.0,2.0,0.0,1.0,sector 37,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,built up,high,under construction,imperia the esfera,gurgaon,1.235
244.33,4.0,4.0,2.0,1.0,sector 109,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,chintels paradiso,gurgaon,2.561
256.78,4.0,4.0,3.0,1.0,sector 66,15.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,bptp mansions park prime,gurgaon,3.51
538.84,4.0,5.0,3.0,1.0,sector 2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,super built up,low,new,krrish provence estate,gurgaon,6.825
246.29,4.0,4.0,3.0,0.0,sector 1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,carpet,mid,old,deepak minda,manesar,1.625
144.0,2.0,3.0,2.0,1.0,sector 60,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,ireo skyon,gurgaon,3.25
91.79,2.0,2.0,2.0,0.0,sector 50,45.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,carpet,low,old,woodstock floors,gurgaon,1.3650000000000002
181.16,3.0,4.0,3.0,1.0,sector 90,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,shree vardhman flora,gurgaon,1.1700000000000002
218.32,4.0,4.0,3.0,1.0,sector 71,15.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,super built up,high,old,chd avenue 71,gurgaon,1.755
183.02,4.0,4.0,1.0,0.0,sector 69,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,tulip violet,gurgaon,2.236
153.75,3.0,3.0,3.0,0.0,sector 70,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,aipl zen residences,gurgaon,2.366
111.48,2.0,2.0,3.0,1.0,sector 10,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,super built up,high,new,maxworth city residences,gurgaon,1.1700000000000002
217.49,3.0,3.0,3.0,1.0,sector 54,47.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,super built up,high,old,suncity heights,gurgaon,5.005
140.28,3.0,3.0,3.0,1.0,sector 79,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,mapsko mount ville,gurgaon,1.56
241.55,4.0,4.0,3.0,1.0,sector 56,47.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,built up,mid,old,the lions cghs,gurgaon,2.665
62.43,2.0,2.0,1.0,0.0,sector 89,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,built up,mid,new,adani aangan arcade,gurgaon,0.65
102.47,2.0,3.0,3.0,0.0,sector 89,14.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,mid aged,smart world gems,gurgaon,1.118
205.97,3.0,3.0,3.0,1.0,sector 113,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,la vida by tata housing,gurgaon,3.224
122.63,3.0,3.0,2.0,1.0,sector 43,45.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,carpet,low,old,ansal sushant lok ci,gurgaon,2.6
83.61,2.0,2.0,1.0,0.0,sector 4,48.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,built up,low,under construction,apna enclave,gurgaon,0.78
261.24,4.0,4.0,3.0,1.0,sector 85,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,super built up,low,new,ss the leaf,gurgaon,2.639
190.82,3.0,3.0,3.0,1.0,sector 65,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,carpet,high,new,m3m skycity,gurgaon,4.55
212.75,3.0,4.0,3.0,1.0,sector 104,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,super built up,high,new,ats triumph,gurgaon,2.379
261.24,4.0,5.0,3.0,0.0,sector 85,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,super built up,low,new,ss the leaf,gurgaon,2.405
63.45,1.0,1.0,0.0,0.0,sector 71,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,built up,mid,new,m3m sky lofts,gurgaon,1.1700000000000002
168.15,3.0,3.0,3.0,0.0,sector 81,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,bestech park view ananda,gurgaon,1.82
171.87,3.0,4.0,2.0,0.0,sector 69,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,tulip violet,gurgaon,2.2880000000000003
185.53,3.0,5.0,3.0,1.0,sector 99,15.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,pareena coban residences,gurgaon,1.755
124.49,3.0,3.0,3.0,0.0,sector 83,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,low,old,mapsko paradise,gurgaon,1.235
162.67,3.0,3.0,3.0,0.0,sector 33,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,eldeco accolade,sohna,1.482
135.36,2.0,2.0,3.0,1.0,sector 33,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,eldeco accolade,sohna,0.936
83.61,3.0,2.0,1.0,0.0,sector 3,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,carpet,low,new,om appartments,gurgaon,0.52
118.45,2.0,2.0,2.0,0.0,sector 33,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,super built up,high,new,ashiana anmol,sohna,1.1700000000000002
171.87,3.0,4.0,2.0,0.0,sector 69,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,carpet,high,new,tulip violet,gurgaon,2.275
212.47,3.0,3.0,3.0,1.0,sector 1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,super built up,high,old,green campus chs,manesar,1.1960000000000002
123.19,3.0,3.0,2.0,1.0,sector 89,14.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,carpet,mid,mid aged,smart world gems,gurgaon,1.469
183.48,4.0,4.0,3.0,1.0,sector 65,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,carpet,low,new,emaar mgf emerald floors premier,gurgaon,3.627
249.91,3.0,4.0,3.0,1.0,sector 113,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,la vida by tata housing,gurgaon,3.614
150.5,3.0,3.0,3.0,0.0,sector 79,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,low,new,mapsko mount ville,gurgaon,1.6900000000000002
55.93,2.0,2.0,1.0,0.0,sector 107,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,signature global solera,gurgaon,0.39
199.74,3.0,3.0,3.0,1.0,sector 63,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,super built up,mid,mid aged,birla navya,gurgaon,4.29
49.33,2.0,2.0,1.0,0.0,sector 33,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,carpet,high,new,signature the serenas,sohna,0.546
115.57,4.0,2.0,3.0,0.0,sector 28,48.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,carpet,low,old,chanderlok society,gurgaon,1.1700000000000002
64.38,1.0,1.0,0.0,0.0,sector 63,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,built up,mid,under construction,aipl joy square,gurgaon,0.91
247.12,3.0,4.0,3.0,1.0,sector 81,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,bestech park view grand spa,gurgaon,2.9250000000000003
157.94,2.0,3.0,3.0,1.0,sector 104,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,puri emerald bay,gurgaon,2.3400000000000003
88.26,2.0,2.0,1.0,0.0,sector 4,48.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,built up,mid,under construction,housing apna enclave,gurgaon,0.507
45.43,2.0,2.0,2.0,0.0,sector 107,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,high,new,signature global solera,gurgaon,0.364
142.51,2.0,2.0,3.0,1.0,sector 107,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,m3m woodshire,gurgaon,1.326
128.3,2.0,2.0,2.0,0.0,sector 108,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,super built up,high,new,sobha city,gurgaon,2.47
126.44,2.0,2.0,3.0,1.0,sector 103,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,super built up,low,new,ansal housing highland park,gurgaon,1.04
142.51,3.0,3.0,3.0,1.0,sector 79,12.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,super built up,low,new,m3m antalya hills,gurgaon,1.495
195.1,4.0,4.0,3.0,1.0,sector 25,43.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,carpet,high,old,dlf belvedere towers,gurgaon,4.8100000000000005
165.37,3.0,3.0,0.0,0.0,sector 81,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,built up,mid,under construction,lavanya apartments,gurgaon,1.1700000000000002
287.07,3.0,5.0,3.0,1.0,sector 22,14.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,low,new,ambience creacions,gurgaon,5.187
166.67,3.0,3.0,3.0,1.0,sector 50,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,old,unitech fresco,gurgaon,2.444
188.13,3.0,3.0,3.0,1.0,sector 77,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,emaar palm heights,gurgaon,2.7300000000000004
51.02,2.0,2.0,1.0,0.0,sector 95,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,carpet,mid,new,rof ananda,gurgaon,0.494
119.19,2.0,3.0,3.0,1.0,sector 108,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,built up,mid,new,experion the heartsong,gurgaon,1.326
179.3,3.0,3.0,1.0,1.0,sector 86,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,dlf the skycourt,gurgaon,2.015
144.0,3.0,2.0,3.0,1.0,sector 89,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,old,tulip petals,gurgaon,2.015
102.47,2.0,2.0,2.0,1.0,sector 89,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,low,new,m3m soulitude,gurgaon,1.3
54.16,2.0,2.0,1.0,1.0,sector 84,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,pivotal devaan,gurgaon,0.4549999999999999
195.1,3.0,3.0,3.0,1.0,sector 33,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,super built up,high,new,central park flower valley,sohna,2.8600000000000003
102.19,3.0,3.0,2.0,0.0,sector 12,50.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,super built up,low,new,ss residency,gurgaon,0.6890000000000001
153.66,3.0,2.0,2.0,1.0,sector 78,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,old,umang monsoon breeze,gurgaon,1.04
288.0,4.0,5.0,3.0,1.0,sector 54,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,mid,new,dlf the crest,gurgaon,14.3
167.23,4.0,3.0,3.0,1.0,sector 55,42.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,carpet,high,old,sidhivinayak apartments,gurgaon,2.47
185.53,3.0,3.0,0.0,0.0,sector 99,15.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,built up,high,under construction,pareena coban residences,gurgaon,1.6900000000000002
261.24,4.0,4.0,3.0,0.0,sector 85,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,super built up,low,new,ss,gurgaon,2.7300000000000004
249.91,3.0,4.0,3.0,1.0,sector 113,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,la vida by tata housing,gurgaon,3.965
128.48,2.0,2.0,3.0,0.0,sector 79,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,built up,low,under construction,"godrej 101, sector 79",gurgaon,1.625
204.39,3.0,4.0,2.0,1.0,sector 111,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,puri diplomatic greens,gurgaon,3.354
188.13,3.0,4.0,3.0,1.0,sector 102,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,carpet,high,new,emaar imperial gardens,gurgaon,2.665
156.91,3.0,3.0,3.0,1.0,sector 104,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,hero homes,gurgaon,2.47
151.62,2.0,2.0,1.0,1.0,sector 58,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,ireo the grand arch,gurgaon,2.8600000000000003
242.11,5.0,5.0,3.0,1.0,sector 82,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,high,new,dlf the primus,gurgaon,4.55
133.78,3.0,2.0,3.0,1.0,sector 104,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,super built up,high,new,godrej summit,gurgaon,1.6900000000000002
132.2,3.0,3.0,2.0,1.0,sector 89,14.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,built up,low,new,smart world gems,gurgaon,1.56
181.16,3.0,4.0,2.0,1.0,sector 70,15.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,built up,high,new,shree vardhman victoria,gurgaon,2.275
54.16,2.0,2.0,1.0,0.0,sector 84,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,pivotal devaan,gurgaon,0.481
129.6,3.0,3.0,3.0,1.0,sector 65,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,super built up,high,new,emaar mgf emerald estate,gurgaon,2.249
130.62,2.0,2.0,3.0,1.0,sector 74,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,m3m skywalk,gurgaon,2.015
218.79,4.0,5.0,3.0,1.0,sector 106,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,paras dews,gurgaon,1.7160000000000002
160.72,3.0,3.0,3.0,0.0,sector 103,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,super built up,mid,under construction,ansal estella,gurgaon,1.95
278.71,4.0,5.0,3.0,1.0,sector 22,14.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,high,new,ambience creacions,gurgaon,8.008000000000001
244.33,4.0,4.0,2.0,1.0,sector 109,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,chintels paradiso,gurgaon,2.6
198.07,3.0,3.0,3.0,1.0,sector 81,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,dlf the ultima,gurgaon,2.9250000000000003
227.15,3.0,4.0,3.0,1.0,sector 1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,carpet,low,new,professional society,manesar,0.975
76.37,2.0,2.0,2.0,1.0,sector 33,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,low,new,signature global park,sohna,0.676
132.2,2.0,2.0,3.0,0.0,sector 103,15.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,low,old,indiabulls centrum park,gurgaon,1.56
229.94,4.0,5.0,3.0,1.0,sector 92,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,bestech park view sanskruti,gurgaon,2.6
104.98,2.0,2.0,2.0,0.0,sector 21,16.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,mid,old,mittal surya vihar,gurgaon,1.04
